787,1.38,-1.27,0.04,-110.66,110.60,-29.42
803,1.36,-1.29,-0.11,-98.33,118.59,-7.02
818,1.32,-1.26,-0.28,-83.62,112.61,12.02
834,1.28,-1.20,-0.42,-72.94,102.17,27.28
849,1.20,-1.13,-0.49,-60.67,90.27,43.33
864,1.16,-1.10,-0.52,-55.79,78.37,55.73
880,1.09,-1.00,-0.63,-51.45,75.32,63.11
895,1.08,-0.97,-0.68,-41.87,66.28,74.89
911,1.02,-0.95,-0.74,-34.18,48.34,81.24
926,0.97,-0.93,-0.72,-30.33,33.45,88.81
942,0.93,-0.88,-0.68,-27.77,19.17,95.40
958,0.91,-0.84,-0.66,-23.01,2.81,102.29
974,0.85,-0.78,-0.60,-19.53,-2.99,104.25
989,0.82,-0.73,-0.54,-10.80,-5.74,102.29
1004,0.80,-0.71,-0.50,-3.48,-3.54,99.18
1019,0.73,-0.70,-0.45,-0.85,-6.53,94.18
1034,0.79,-0.67,-0.45,-4.82,-5.86,86.91
1050,0.80,-0.64,-0.51,11.84,-10.13,88.38
1065,0.75,-0.64,-0.46,24.96,-7.32,96.92
1080,0.73,-0.61,-0.44,32.23,-14.95,97.29
1095,0.72,-0.52,-0.41,34.97,-19.29,93.26
1111,0.73,-0.50,-0.39,37.54,-20.45,87.59
1126,0.67,-0.47,-0.35,44.74,-23.93,84.84
1142,0.65,-0.43,-0.30,50.42,-20.20,78.49
1158,0.65,-0.38,-0.26,54.57,-14.40,69.82
1174,0.64,-0.34,-0.22,59.75,-6.84,58.59
1190,0.68,-0.32,-0.19,64.94,-3.48,50.05
1205,0.67,-0.29,-0.25,66.47,-2.87,47.36
1220,0.64,-0.30,-0.24,70.43,-4.46,43.95
1235,0.68,-0.26,-0.15,70.07,0.73,39.06
1250,0.70,-0.19,-0.15,75.20,-4.52,39.61
1265,0.69,-0.18,-0.16,75.44,-4.21,34.48
1280,0.68,-0.08,-0.07,73.55,-5.55,28.20
1295,0.72,-0.08,-0.08,71.72,-16.11,17.33
1310,0.75,-0.10,-0.03,65.25,-17.21,2.26
1325,0.78,-0.12,0.03,63.05,-17.64,0.37
1340,0.85,-0.09,0.03,62.38,-22.09,4.33
1355,0.82,-0.11,0.01,56.64,-35.22,9.89
1371,0.85,-0.04,0.09,47.36,-29.66,-1.34
1386,0.83,0.02,0.09,41.32,-25.09,-7.39
1401,0.89,0.06,0.09,38.88,-28.44,-11.35
EXIT,92
BEGIN,52995,2
3,1.93,-0.05,-0.17,-13.43,-14.16,-14.40
19,0.94,-0.23,-0.15,-6.59,-21.67,8.42
35,1.05,-0.01,-0.12,-14.28,12.08,-12.15
50,0.97,-0.11,-0.16,-3.48,6.04,-7.45
66,1.02,-0.15,-0.17,-4.03,19.10,-11.35
81,1.07,-0.19,-0.20,-5.00,27.16,-12.82
96,1.06,-0.22,-0.29,-4.58,22.09,-7.20
111,1.05,-0.22,-0.34,-1.77,15.69,-2.14
126,1.05,-0.23,-0.35,2.62,12.15,15.44
141,1.05,-0.25,-0.39,10.25,4.46,1.28
156,1.06,-0.27,-0.45,18.55,1.83,0.06
171,1.03,-0.32,-0.51,29.91,1.46,0.31
186,1.02,-0.33,-0.52,33.26,-0.92,1.28
201,0.98,-0.34,-0.53,35.83,-3.97,3.11
216,0.85,-0.35,-0.53,35.28,-9.03,2.38
231,0.93,-0.28,-0.53,36.01,-16.97,-5.19
246,0.89,-0.27,-0.54,42.11,-19.41,-2.32
261,0.78,-0.25,-0.49,44.68,-17.70,-1.95
277,0.74,-0.23,-0.44,49.74,-18.07,-3.97
292,0.69,-0.19,-0.40,54.26,-21.18,-11.54
307,0.64,-0.15,-0.37,61.83,-20.02,-21.18
322,0.61,-0.15,-0.36,66.83,-19.29,-25.51
337,0.58,-0.16,-0.32,75.87,-14.22,-34.12
353,0.56,-0.17,-0.26,80.99,-13.06,-42.54
368,0.54,-0.19,-0.19,81.54,-18.31,-52.55
383,0.55,-0.19,-0.12,77.33,-22.34,-60.91
399,0.53,-0.19,-0.07,73.43,-26.25,-66.16
414,0.52,-0.22,0.02,59.81,-27.71,-68.18
430,0.54,-0.19,0.13,39.43,-35.10,-71.59
445,0.50,-0.14,0.22,20.57,-45.35,-76.78
460,0.49,-0.13,0.28,5.86,-45.59,-88.38
475,0.50,-0.13,0.31,0.12,-42.05,-95.52
490,0.56,-0.16,0.38,-11.66,-37.54,-109.37
505,0.60,-0.20,0.47,-19.53,-29.79,-119.57
520,0.62,-0.26,0.56,-22.40,-6.47,-128.42
535,0.64,-0.34,0.61,-23.68,6.65,-132.63
550,0.72,-0.46,0.66,-28.38,31.43,-134.46
565,0.77,-0.55,0.68,-36.44,47.12,-133.73
580,0.79,-0.65,0.66,-45.72,57.07,-136.17
595,0.81,-0.76,0.65,-51.82,63.35,-135.19
610,0.85,-0.92,0.63,-68.42,77.94,-131.35
625,0.91,-1.03,0.66,-96.92,89.17,-125.31
640,0.96,-1.03,0.56,-126.46,91.98,-117.19
656,1.00,-1.00,0.40,-142.15,93.38,-116.46
672,0.98,-1.06,0.33,-137.57,100.71,-110.90
687,1.01,-1.24,0.28,-135.38,104.37,-105.22
703,1.04,-1.36,0.26,-129.27,107.30,-90.39
719,1.08,-1.38,0.21,-126.22,112.55,-74.89
734,1.05,-1.41,0.05,-120.61,123.05,-67.81
749,1.06,-1.43,-0.03,-103.39,139.77,-62.07
765,1.10,-1.57,-0.23,-91.13,147.83,-54.81
781,1.16,-1.65,-0.42,-70.43,154.42,-29.60
797,1.16,-1.61,-0.58,-60.24,134.95,1.59
813,1.08,-1.60,-0.64,-52.37,106.75,32.04
828,1.03,-1.51,-0.61,-51.15,75.32,55.54
843,0.98,-1.47,-0.62,-49.19,47.12,80.81
859,0.87,-1.36,-0.59,-47.91,43.70,105.53
875,0.82,-1.26,-0.58,-39.25,32.96,103.52
890,0.74,-1.18,-0.51,-22.58,21.48,116.52
905,0.71,-1.11,-0.41,-10.62,10.74,125.12
920,0.66,-1.06,-0.36,-6.65,-4.09,124.39
935,0.63,-1.03,-0.37,-7.39,-6.77,124.39
950,0.63,-0.95,-0.33,-8.12,-2.69,125.06
966,0.58,-0.91,-0.35,6.90,5.00,120.97
981,0.58,-0.88,-0.31,22.58,16.05,123.41
996,0.60,-0.84,-0.30,38.27,18.37,121.70
1011,0.60,-0.80,-0.31,44.07,20.94,119.14
1026,0.63,-0.78,-0.32,54.08,23.07,112.30
1041,0.64,-0.74,-0.34,59.94,21.12,108.40
1056,0.65,-0.72,-0.35,64.45,16.42,104.43
1071,0.66,-0.69,-0.36,65.49,13.24,104.43
1086,0.66,-0.64,-0.37,66.59,6.23,104.61
1101,0.65,-0.60,-0.35,73.49,0.24,101.26
1116,0.65,-0.54,-0.32,77.33,-8.00,99.91
1131,0.62,-0.51,-0.32,78.37,-11.47,98.63
1146,0.64,-0.46,-0.28,79.10,-9.77,90.94
1161,0.63,-0.43,-0.25,83.37,-16.42,80.08
1176,0.65,-0.44,-0.21,89.90,-15.08,69.46
1192,0.67,-0.45,-0.19,94.30,-14.40,59.75
1207,0.70,-0.44,-0.18,94.97,-15.87,57.07
1222,0.74,-0.41,-0.14,86.67,-18.86,55.30
1237,0.73,-0.34,-0.14,71.66,-26.37,55.60
1252,0.71,-0.26,-0.12,63.96,-29.60,55.05
1267,0.68,-0.20,-0.13,64.88,-25.57,53.53
1282,0.76,-0.17,-0.14,72.45,-16.91,48.40
1297,0.77,-0.17,-0.08,73.55,-21.00,36.25
1313,0.82,-0.10,0.01,61.89,-33.33,30.58
1328,0.80,-0.06,0.04,52.86,-61.95,29.72
1343,0.77,0.02,0.08,37.23,-64.64,29.30
1358,0.86,0.09,0.17,27.95,-63.72,25.15
1373,0.76,0.12,0.21,25.33,-67.75,16.05
1388,0.78,0.08,0.22,26.06,-55.42,10.68
1403,0.82,0.05,0.21,24.48,-46.88,4.33
1418,0.86,0.02,0.19,24.17,-31.07,-3.66
1433,0.96,0.03,0.17,26.61,-16.17,-6.53
1448,0.95,0.06,0.16,33.51,-16.11,-1.04
EXIT,96
BEGIN,56137,3
3,0.18,-0.18,-0.52,10.62,-60.97,-0.24
18,0.51,-0.31,-0.34,25.70,-46.14,17.40
33,0.87,-0.18,-0.11,14.95,-2.38,4.64
48,0.97,-0.24,-0.15,18.01,-11.72,2.14
63,0.90,-0.28,-0.11,18.01,-6.47,-1.95
78,0.95,-0.28,-0.12,17.15,-1.28,0.67
93,0.96,-0.24,-0.15,15.20,4.88,2.50
108,0.93,-0.21,-0.25,19.90,2.99,5.62
123,0.91,-0.20,-0.28,27.16,3.72,4.39
138,0.91,-0.17,-0.31,45.29,-2.14,2.62
153,0.91,-0.11,-0.37,37.90,-5.37,1.77
168,0.87,-0.06,-0.44,53.22,-14.71,-0.73
183,0.79,-0.07,-0.47,69.70,-20.75,-1.83
198,0.81,-0.07,-0.44,82.21,-24.29,-2.99
214,0.71,-0.09,-0.41,87.10,-27.34,-2.69
229,0.67,-0.09,-0.34,91.06,-29.05,-3.42
245,0.63,-0.10,-0.28,90.09,-28.63,-5.07
260,0.59,-0.10,-0.22,84.72,-31.49,-6.96
276,0.52,-0.11,-0.14,85.08,-33.63,-13.37
291,0.51,-0.14,-0.07,86.79,-34.67,-19.96
306,0.50,-0.20,0.08,86.36,-37.48,-36.38
321,0.45,-0.25,0.21,81.79,-44.37,-49.99
336,0.43,-0.32,0.36,77.27,-45.41,-59.02
351,0.40,-0.34,0.43,73.91,-42.42,-64.94
366,0.37,-0.37,0.59,65.49,-39.37,-67.26
381,0.40,-0.38,0.74,62.38,-27.59,-74.83
396,0.42,-0.44,0.84,60.36,-1.16,-85.88
411,0.48,-0.46,0.89,47.91,33.33,-95.28
426,0.54,-0.52,0.91,38.15,45.65,-98.82
441,0.66,-0.62,0.87,10.50,58.41,-104.13
456,0.75,-0.71,0.77,-24.90,60.91,-110.29
471,0.79,-0.73,0.60,-47.61,58.23,-115.05
486,0.83,-0.78,0.56,-53.34,58.04,-116.58
501,0.99,-0.79,0.55,-63.96,59.08,-112.37
516,1.06,-0.87,0.48,-75.74,51.27,-106.75
532,1.12,-0.97,0.43,-91.86,50.35,-106.08
547,1.14,-0.98,0.39,-99.24,50.96,-100.46
562,1.19,-0.96,0.33,-109.74,51.45,-98.14
577,1.29,-1.00,0.24,-118.96,54.08,-91.80
592,1.35,-1.11,0.09,-120.85,71.04,-80.63
607,1.39,-1.15,0.04,-114.32,92.77,-66.71
622,1.44,-1.18,-0.05,-113.04,94.12,-59.33
637,1.46,-1.22,-0.11,-114.26,80.69,-42.60
652,1.46,-1.29,-0.14,-115.54,65.43,-20.26
667,1.45,-1.32,-0.19,-109.19,55.66,0.79
682,1.40,-1.34,-0.31,-102.36,59.20,10.62
698,1.39,-1.35,-0.34,-87.89,68.97,28.02
713,1.37,-1.35,-0.34,-81.24,60.06,46.08
728,1.28,-1.22,-0.37,-80.75,42.97,61.65
743,1.23,-1.14,-0.38,-79.53,19.71,73.06
758,1.15,-1.03,-0.42,-75.38,27.04,78.31
773,1.06,-0.97,-0.47,-61.34,31.07,82.46
788,1.03,-0.93,-0.46,-45.84,40.65,86.12
803,1.01,-0.92,-0.49,-33.75,39.92,93.81
818,0.97,-0.90,-0.50,-26.61,37.48,99.00
833,0.94,-0.85,-0.47,-18.01,25.21,109.25
848,0.90,-0.76,-0.42,-11.47,10.19,114.07
863,0.88,-0.72,-0.40,-6.23,-1.46,115.84
878,0.82,-0.62,-0.39,-1.83,-3.72,114.44
893,0.79,-0.57,-0.37,12.94,-0.18,109.19
908,0.79,-0.58,-0.31,27.53,5.19,101.50
923,0.79,-0.61,-0.29,35.58,4.03,95.89
938,0.77,-0.61,-0.28,34.85,5.13,95.21
953,0.73,-0.57,-0.22,21.97,16.48,92.10
968,0.83,-0.46,-0.32,22.89,28.14,87.46
983,0.77,-0.44,-0.25,40.95,11.78,93.99
998,0.75,-0.42,-0.26,44.62,8.48,93.38
1013,0.74,-0.37,-0.21,48.46,4.52,85.88
1028,0.74,-0.34,-0.19,49.80,-0.12,75.20
1043,0.75,-0.32,-0.20,53.16,0.24,70.19
1058,0.74,-0.33,-0.21,57.80,0.43,70.19
1074,0.73,-0.32,-0.19,66.35,1.89,72.75
1089,0.71,-0.27,-0.16,70.01,-2.56,71.53
1104,0.71,-0.21,-0.10,70.31,-7.26,62.62
1119,0.70,-0.21,-0.06,70.74,-10.13,49.26
1134,0.71,-0.21,-0.03,70.07,-10.62,43.27
1149,0.71,-0.23,0.03,62.56,-13.18,36.38
1165,0.83,-0.16,0.06,49.01,-14.95,36.56
1180,0.72,-0.07,0.07,46.88,-28.20,33.69
1195,0.72,-0.06,0.08,53.77,-16.42,28.26
1210,0.75,-0.01,0.12,54.75,-11.84,24.90
1225,0.76,0.01,0.17,50.72,-15.26,22.71
1240,0.86,0.06,0.21,42.85,-25.02,17.76
1255,0.78,0.04,0.21,42.18,-32.84,12.57
1270,0.79,0.03,0.25,40.77,-28.63,10.38
1285,0.84,0.05,0.26,34.12,-24.78,4.39
1300,0.85,0.09,0.26,24.11,-25.88,1.22
1315,0.70,0.07,0.30,18.68,-11.96,0.06
1330,0.88,0.11,0.32,13.43,-7.20,-5.13
EXIT,89
BEGIN,57941,4
3,1.33,-0.06,0.12,-0.79,3.42,4.15
18,0.32,-0.16,-0.28,16.30,-32.47,0.12
33,1.00,-0.02,0.01,-8.06,21.97,-0.24
49,1.00,-0.07,-0.07,-3.23,12.39,-4.03
64,0.99,-0.08,-0.12,0.67,14.40,-11.17
79,1.00,-0.10,-0.18,7.87,16.24,-11.72
94,1.01,-0.13,-0.18,18.31,15.99,-8.79
109,1.01,-0.14,-0.25,26.61,9.83,-4.70
124,1.01,-0.13,-0.25,34.18,10.74,-2.62
139,0.99,-0.14,-0.29,37.17,8.85,-2.44
154,0.98,-0.14,-0.31,38.51,7.26,-2.14
169,0.97,-0.14,-0.30,40.10,5.07,-0.49
184,0.94,-0.13,-0.30,39.79,-0.43,0.55
199,0.89,-0.09,-0.33,39.55,-1.89,-0.12
215,0.83,-0.03,-0.35,43.46,-3.54,-1.71
230,0.76,-0.01,-0.34,51.45,-2.81,-4.52
245,0.71,0.00,-0.29,59.45,-1.34,-10.01
260,0.69,0.00,-0.27,63.35,-0.67,-16.97
275,0.65,-0.00,-0.21,69.76,-0.37,-20.69
290,0.61,0.00,-0.14,69.46,-2.99,-27.28
305,0.57,0.03,-0.07,64.82,-9.16,-34.67
320,0.56,0.01,-0.04,63.84,-13.67,-46.57
335,0.55,-0.05,0.06,64.76,-12.08,-54.87
350,0.57,-0.14,0.16,68.18,-6.16,-70.50
365,0.59,-0.23,0.25,65.49,1.04,-77.58
380,0.61,-0.26,0.27,55.66,0.00,-77.76
395,0.62,-0.30,0.33,50.23,-2.32,-77.76
410,0.63,-0.33,0.38,41.32,-9.77,-81.05
425,0.66,-0.35,0.43,34.42,-9.40,-88.13
440,0.67,-0.40,0.49,30.94,1.10,-96.86
455,0.72,-0.42,0.51,29.60,9.77,-99.61
470,0.77,-0.48,0.52,24.23,26.73,-101.93
485,0.83,-0.49,0.51,10.74,37.72,-99.67
500,0.84,-0.49,0.47,-5.19,38.82,-96.44
516,0.83,-0.48,0.46,-29.42,40.83,-98.51
531,0.82,-0.52,0.48,-29.66,40.59,-100.04
546,0.82,-0.59,0.53,-50.29,34.85,-99.73
561,0.83,-0.63,0.54,-73.49,27.65,-100.77
576,0.82,-0.65,0.51,-91.00,38.70,-104.13
591,0.86,-0.68,0.46,-94.42,47.00,-106.38
606,0.88,-0.79,0.35,-99.79,61.95,-108.58
621,0.96,-0.85,0.20,-111.57,75.81,-113.77
636,1.00,-0.92,0.03,-122.13,84.72,-113.22
651,1.07,-1.06,-0.03,-125.37,85.21,-107.36
666,1.14,-1.17,-0.10,-125.18,71.41,-88.44
681,1.18,-1.22,-0.08,-120.12,55.42,-68.12
696,1.19,-1.27,-0.05,-114.99,50.05,-48.52
711,1.18,-1.31,-0.07,-113.95,53.41,-41.99
726,1.20,-1.37,-0.18,-106.99,67.69,-33.08
742,1.27,-1.41,-0.24,-95.76,75.93,-16.42
758,1.28,-1.35,-0.27,-90.27,63.17,5.92
774,1.24,-1.31,-0.25,-88.87,36.56,33.02
789,1.17,-1.29,-0.24,-85.82,31.37,44.13
804,1.07,-1.22,-0.30,-80.38,35.58,46.75
819,1.04,-1.22,-0.35,-61.71,52.43,52.12
834,1.08,-1.22,-0.35,-46.63,60.42,59.51
849,1.11,-1.21,-0.37,-47.36,35.58,74.16
864,1.04,-1.10,-0.36,-47.61,21.42,84.35
879,0.96,-1.04,-0.34,-33.39,18.98,92.47
894,0.95,-0.99,-0.34,-20.45,23.44,90.52
909,0.92,-0.94,-0.36,-10.01,29.24,89.29
925,0.91,-0.92,-0.37,-4.09,38.82,91.43
940,0.93,-0.88,-0.36,3.91,36.62,93.08
955,0.90,-0.81,-0.36,3.72,21.61,99.12
970,0.87,-0.72,-0.36,5.55,9.34,104.49
985,0.85,-0.68,-0.34,13.24,0.37,103.94
1000,0.80,-0.60,-0.34,18.92,-0.98,102.60
1015,0.81,-0.54,-0.28,30.58,-2.99,97.41
1030,0.75,-0.53,-0.24,43.03,0.61,93.08
1045,0.76,-0.51,-0.21,41.87,5.49,90.94
1060,0.76,-0.48,-0.18,40.22,4.82,88.99
1075,0.75,-0.44,-0.17,37.90,4.64,86.06
1090,0.74,-0.41,-0.14,39.86,4.94,80.32
1105,0.73,-0.36,-0.15,42.05,5.37,77.27
1120,0.70,-0.33,-0.16,45.41,6.84,76.11
1135,0.72,-0.26,-0.18,53.41,13.00,72.69
1150,0.68,-0.21,-0.18,60.55,8.67,66.96
1165,0.67,-0.18,-0.14,63.54,5.13,58.47
1180,0.67,-0.18,-0.13,62.74,1.53,54.32
1195,0.69,-0.19,-0.08,57.86,-4.39,46.08
1210,0.74,-0.20,-0.03,54.99,-8.73,40.22
1225,0.74,-0.21,0.04,54.57,-12.57,35.52
1240,0.76,-0.19,0.08,54.14,-13.49,33.75
1255,0.74,-0.17,0.08,56.58,-11.47,29.85
1270,0.76,-0.15,0.11,54.08,-4.70,22.52
1285,0.82,-0.13,0.10,46.02,-3.97,15.93
1300,0.81,-0.12,0.10,41.32,-5.55,11.54
1315,0.85,-0.11,0.09,34.79,-8.12,10.99
1330,0.88,-0.08,0.07,29.17,-11.05,11.35
1345,0.88,-0.09,0.07,29.79,-14.89,10.44
1361,0.88,-0.07,0.07,25.70,-17.52,5.31
1377,0.86,-0.09,0.08,24.90,-13.73,0.79
1392,0.94,-0.11,0.10,22.64,-5.80,0.43
1407,0.92,-0.10,0.09,15.50,-12.08,-0.37
1423,0.96,-0.09,0.07,17.21,-11.47,3.11
EXIT,95
BEGIN,59898,5
3,1.31,0.09,0.16,-7.87,-20.39,-5.86
18,1.11,-0.22,0.13,-3.66,14.59,21.12
33,1.02,-0.08,0.06,-17.15,30.40,-0.06
48,1.02,-0.13,-0.07,-16.66,23.62,-11.54
64,1.01,-0.20,-0.17,-11.29,33.08,-18.55
80,1.03,-0.25,-0.30,-4.64,38.45,-14.89
96,1.03,-0.25,-0.35,2.01,41.20,-8.91
112,1.01,-0.20,-0.45,9.22,35.95,-3.85
127,1.00,-0.19,-0.47,14.77,34.42,-3.05
142,0.97,-0.18,-0.49,24.41,20.08,-3.30
157,0.94,-0.18,-0.48,31.37,5.43,-2.62
172,0.87,-0.16,-0.48,36.50,-7.39,-1.59
187,0.83,-0.14,-0.49,38.33,-15.69,-2.01
203,0.75,-0.09,-0.49,43.88,-16.85,-2.81
218,0.68,-0.05,-0.45,53.83,-16.97,-7.45
233,0.63,-0.05,-0.38,65.19,-16.48,-16.17
248,0.60,-0.07,-0.29,71.90,-20.08,-26.55
263,0.59,-0.08,-0.25,71.96,-23.68,-31.86
278,0.57,-0.12,-0.17,67.02,-28.81,-41.44
294,0.56,-0.15,-0.07,56.76,-36.68,-49.87
310,0.54,-0.15,0.03,45.90,-45.17,-56.58
325,0.51,-0.14,0.14,38.88,-49.50,-61.77
341,0.48,-0.14,0.31,33.45,-54.26,-68.91
356,0.45,-0.14,0.37,31.49,-56.82,-74.16
371,0.44,-0.17,0.51,25.33,-56.95,-87.52
386,0.45,-0.24,0.61,20.75,-41.50,-101.14
401,0.48,-0.31,0.65,17.03,-9.40,-111.94
416,0.50,-0.35,0.66,14.34,4.21,-116.46
431,0.56,-0.42,0.66,5.19,20.57,-127.01
446,0.64,-0.48,0.62,-12.27,26.06,-137.39
461,0.71,-0.57,0.54,-25.57,36.80,-142.64
476,0.72,-0.62,0.52,-28.69,43.64,-140.38
491,0.75,-0.69,0.52,-34.42,50.84,-131.23
506,0.80,-0.70,0.52,-46.88,44.80,-125.12
521,0.84,-0.74,0.48,-61.16,45.29,-126.83
536,0.86,-0.78,0.46,-65.98,49.68,-127.99
551,0.92,-0.89,0.43,-73.79,58.96,-126.77
566,0.98,-1.01,0.42,-87.95,56.95,-118.71
581,1.11,-1.05,0.33,-101.81,52.49,-108.09
596,1.15,-1.07,0.25,-103.52,63.54,-97.90
611,1.26,-1.11,0.11,-102.23,71.29,-93.69
626,1.32,-1.15,0.06,-99.85,76.48,-80.57
642,1.34,-1.27,0.09,-103.76,59.63,-60.61
657,1.31,-1.36,0.09,-116.33,35.34,-42.54
672,1.28,-1.40,0.06,-119.93,30.46,-34.67
687,1.23,-1.42,-0.01,-114.75,42.60,-19.65
703,1.21,-1.40,-0.07,-99.00,65.98,-3.97
718,1.18,-1.37,-0.08,-84.17,71.17,10.56
733,1.16,-1.35,-0.06,-77.33,66.10,24.78
748,1.08,-1.31,-0.07,-76.84,64.33,31.80
763,1.00,-1.25,-0.13,-72.94,68.66,41.75
778,0.98,-1.22,-0.19,-60.73,78.25,45.17
793,0.97,-1.23,-0.21,-48.89,80.75,51.27
808,0.95,-1.23,-0.19,-45.96,77.33,54.50
824,0.91,-1.19,-0.20,-44.13,61.34,64.15
839,0.87,-1.15,-0.18,-45.35,45.53,73.06
854,0.84,-1.08,-0.19,-47.24,37.29,80.75
869,0.83,-1.06,-0.19,-46.14,31.92,89.11
884,0.77,-1.03,-0.22,-44.80,28.08,91.61
899,0.73,-0.96,-0.27,-35.77,27.34,94.06
914,0.73,-0.92,-0.29,-13.55,37.54,94.79
929,0.72,-0.90,-0.30,5.13,46.57,98.08
944,0.73,-0.83,-0.31,11.17,47.91,99.85
959,0.71,-0.77,-0.34,18.25,44.98,100.59
974,0.70,-0.69,-0.39,24.35,41.26,99.00
989,0.69,-0.63,-0.40,38.21,38.39,99.49
1004,0.68,-0.60,-0.39,46.33,36.56,99.55
1019,0.69,-0.56,-0.35,59.88,29.36,98.82
1034,0.69,-0.54,-0.31,69.95,19.35,96.07
1049,0.68,-0.51,-0.30,75.93,12.94,92.90
1064,0.67,-0.51,-0.30,78.61,12.21,89.84
1079,0.66,-0.50,-0.29,81.18,11.47,83.62
1094,0.68,-0.42,-0.30,82.15,10.07,80.32
1109,0.68,-0.35,-0.30,87.04,5.55,80.20
1124,0.68,-0.32,-0.28,89.17,1.16,79.16
1139,0.68,-0.28,-0.24,90.76,-6.59,73.49
1154,0.69,-0.26,-0.22,89.17,-12.88,64.39
1169,0.72,-0.27,-0.17,90.21,-19.04,55.66
1184,0.75,-0.28,-0.13,92.47,-21.06,49.01
1199,0.80,-0.28,-0.05,94.91,-24.05,46.94
1215,0.82,-0.25,0.01,89.54,-28.20,45.29
1230,0.83,-0.20,0.04,76.66,-40.16,42.36
1245,0.79,-0.14,0.04,64.39,-50.42,38.02
1260,0.81,-0.09,0.05,58.11,-53.22,36.01
1275,0.78,-0.03,0.09,52.55,-68.79,30.58
1290,0.77,-0.04,0.17,53.28,-69.52,28.87
1305,0.83,-0.01,0.25,51.09,-67.26,25.51
1320,0.81,-0.02,0.28,48.16,-66.35,24.90
1335,0.78,-0.02,0.37,42.79,-47.24,26.61
1350,0.82,0.06,0.39,42.97,-41.14,16.48
EXIT,90
BEGIN,61832,6
3,1.37,0.09,0.26,-14.16,-15.56,-10.56
18,0.08,-0.21,0.19,-5.00,6.71,11.66
33,1.12,-0.09,0.24,-21.91,30.21,1.22
48,1.03,-0.09,0.15,-21.18,17.33,-3.30
63,1.02,-0.05,0.10,-20.69,14.16,-9.77
79,1.03,-0.08,0.08,-23.32,8.61,-8.67
94,1.04,-0.06,0.09,-25.94,3.91,-8.85
110,1.04,-0.07,0.05,-23.56,2.38,-8.42
126,1.05,-0.08,0.06,-18.55,7.26,-9.95
142,1.04,-0.09,0.03,-13.98,6.04,-11.66
157,1.03,-0.10,0.03,-15.26,8.48,-10.80
172,1.05,-0.11,0.02,-18.49,11.05,-10.62
188,1.05,-0.12,0.02,-21.67,14.40,-10.56
203,1.06,-0.14,0.02,-22.83,16.11,-10.07
219,1.07,-0.15,0.01,-22.22,17.03,-7.39
